English,Chinese,Pinyin,Word Type,CEFR Level
shadow,阴影,yīnyǐng,noun,B2,,the shadow
shame,耻辱,chǐrǔ,noun,B2,,the shame
shelter,庇护所,bìhùsuǒ,noun,B2,,the shelter
shock,震惊,zhènjīng,noun,B2,,the shock
shooting,射击,shèjī,noun,B2,,the shooting
shot,射击,shèjī,noun,B2,,the shot
silence,安静,ānjìng,noun,B2,,the silence
silk,丝绸,sīchóu,noun,B2,,the silk
slave,奴隶,núlì,noun,B2,,the slave
slide,滑动,huádòng,noun,B2,,the slide
slope,坡,pō,noun,B2,,the slope
soul,灵魂,línghún,noun,B2,,the soul
specialist,专家,zhuānjiā,noun,B2,,the specialist
species,物种,wùzhǒng,noun,B2,,the species
split,分裂,fēnliè,noun,B2,,the split
sponsor,赞助,zànzhù,noun,B2,,the sponsor
spread,传播,chuánbō,noun,B2,,the spread
stand,站立,zhànlì,noun,B2,,the stand
status,地位,dìwèi,noun,B2,,the status
steel,钢,gāng,noun,B2,,the steel
stock,库存,kùcún,noun,B2,,the stock
stream,溪流,xīliú,noun,B2,,the stream
stretch,拉紧,lājǐn,noun,B2,,the stretch
strike,罢工,bàgōng,noun,B2,,the strike
struggle,斗争,dòuzhēng,noun,B2,,the struggle
sum,和,hé,noun,B2,,the sum
surgery,外科手术,wàikēshǒushù,noun,B2,,the surgery
suspect,怀疑,huáiyí,noun,B2,,the suspect
switch,转变,zhuǎnbiàn,noun,B2,,the switch
sympathy,同情,tóngqíng,noun,B2,,the sympathy
tale,故事,gùshi,noun,B2,,the tale
tank,坦克,tǎnkè,noun,B2,,the tank
tear,眼泪,yǎnlèi,noun,B2,,the tear
therapy,治疗,zhìliáo,noun,B2,,the therapy
threat,威胁,wēixié,noun,B2,,the threat
tone,语气,yǔqì,noun,B2,,the tone
transfer,转移,zhuǎnyí,noun,B2,,the transfer
transition,过渡,guòdù,noun,B2,,the transition
trial,审判,shěnpàn,noun,B2,,the trial
trust,相信,xiāngxìn,noun,B2,,the trust
try,尝试,chángshì,noun,B2,,the try
tune,调,diào,noun,B2,,the tune
tunnel,隧道,suìdào,noun,B2,,the tunnel
universe,宇宙,yǔzhòu,noun,B2,,the universe
venue,场地,chǎngdì,noun,B2,,the venue
victory,胜利,shènglì,noun,B2,,the victory
violence,暴力,bàolì,noun,B2,,the violence
vision,想象,xiǎngxiàng,noun,B2,,the vision
vitamin,维他命,wéitāmìng,noun,B2,,the vitamin
volume,体积,tǐjī,noun,B2,,the volume
wage,工资,gōngzī,noun,B2,,the wage
weakness,弱点,ruòdiǎn,noun,B2,,the weakness
wealth,财富,cáifù,noun,B2,,the wealth
whisper,耳语,ěryǔ,noun,B2,,the whisper
wildlife,野生动物,yěshēngdòngwù,noun,B2,,the wildlife
wire,金属丝,jīnshǔsī,noun,B2,,the wire
witness,证人,zhèngrén,noun,B2,,the witness
worse,更差,gēngchā,noun,B2,,the worse
worst,最糟糕的,zuì zāogāo de,noun,B2,,the worst
worth,值得,zhíde,noun,B2,,the worth
wound,伤口,shāngkǒu,noun,B2,,the wound
wrong,错误的,cuòwù de,noun,B2,,the wrong
zone,区,qū,noun,B2,,the zone
,,,,,,the
